n|||Kelsey Bales|||Stupid. Low IQ. Just overall bad... especially at chemistry|||person 1: Do you know that kelsey bales girl?person 2: Yeah, she's stupid|||12,1
g|||irrationallyexcusive|||Someone who is always making excuses, but all excuses seem to be irrational, or easily proved wrong on the basic premise of the excuse itself.|||I assign a new user to a system, then when they can't access the system, I see that the password I issued has a double S instead of one S. Being irrationallyexcusive, I blame the keyboard for adding the additional S to the password.|||2,0
g|||neck breaker|||A woman so fine that men break there necks to look at her as long as they can...|||Marcus: "Damn, my necks sore."Nick: "Why?"Marcus: "There was this chick that I couldn't stop lookin at the other day."Nick: "You mean a neck breaker?"Marcus: "Ow, yeah."|||34,6
g|||neck breaker|||When something looks so fresh, it turns heads.|||Your wearing your fresh Tiger Bape Hoodie, and your Day of the Dead SB Dunks, that's a neckbreaker baby.|||31,18
n|||neck breaker|||neck breakers are like the ultimate nike kicks (or any other kicks for that matter) that are so expensive that when people see them and they turn around to look at the guy's shoes, that person's neck breaks|||DAMNNN, he got on neck breakers!|||14,8
g|||neck breaker|||A pair of sneakers that is so mind-blowingly incredible that they cause passers-by to "break necks" as they walk past, turning their heads violently in an unnatural direction so as not to let the sneakers out of their field of vision.|||Those OG Jordan 1s are some real neckbreakers|||1,0
g|||neck breaker|||when your falling asleep in a chair and you keep waking up by your head nodding|||go to bed your doing neckbreakers!|||5,9
g|||Pest-blocking|||The inability to interact with one/a group of females due to a fellow pest blocking you out. Similar to the frequently used term 'cock-blocking', but with the 'cock' i.e. an unidentified male, being replaced with a fellow pest.|||Dude, I'm trying to hit on this fitty in the dress but Dave is pest-blocking me!|||5,0
g|||chicanada|||Something fixed the thrifty/cheap way.|||Look at that car's bumper they busted a chicanada to make it stay in place.|||19,8
g|||bling-bling for the ring-ring|||DSL internet through a phone line|||He just got his bling-bling for the ring-ring.|||3,9
g|||Smartgun|||A gyroscope mounted, Infrared aim assisted and auto targeting light machine gun used by the marines Jennette Vasquez and Mark Drake in the James Cameronmovie Aliens (1986). Also known as "Adios", "Bitch," and the "Independantly targeting particle beam phalanx." God help you if you piss someone off who wields this beast. I want one.see also, bfg|||"Check it out. Indepentantly targeting particle beam phalanx. WHAM! Fry half a city with this puppy :P" Private Hudson onboard the marine dropship."LETS ROCK!" "YEAH!!" Privates Vasquez and Drake before going bat shit crazy with the smartguns in the atmosphere processor."Hey kid! Theres a smartgun here with your name on it." Unknown colonial marine in the 2010 video game aliens vs predator|||5,1
g|||get off the fucking pills|||something you tell someone when they take so much medication, they have to keep taking pills, for instance, you take a pill to take away a headache, but the side effect is diarriha, so you take a pill for that, then you take a pill for that side effect, and so on|||why the fuck do i need an example i explained the whole thing ^^|||22,12
g|||joe buck'd|||the act of jinxing or screwing oneself over by talking about a situation before it actually happens similar to the sports announcer, Joe Buck.|||Joe Buck "Reyes has never hit a home run off of mariano rivera in the 9th inning with 2 outs and....OMG ITS HIGH ITS LONG ITS GONEEEEE ITS OUTT OF HEREEE"sally "i never had a condom break inside of me"tom "you just joe buck'd yourself|||33,9
g|||gaselknas|||(n). A man in a location populated by beautiful women, bragging to his friends who are not.(adj). bragging to one's friends about the concentration of beautiful women in one's area.|||(n).Person A: Dude there are so many hot chicks out here!Person B: You are such a gaselknas for saying that(adj).Person A: Jack was telling me about all the hot chicks in California!Person B: That's mad gaselknas dude.|||3,0
g|||foflol|||FOFLOL "Falling on Floor Laughing out Loud" is an internet term. Falls under the same lines as rofl, lmao, lol, and roflmfao|||Prettyeyes08: J/KBluedude4u: FOFLOL!!|||0,0
g|||red dogs|||Police, when u see the lights on the top of a cop car flash. "red" dogs|||Get of the block. u see them them red dogs flashin.|||61,19
g|||red dogs|||Term that refers to a guy who bangs his girlfriend with out the use of a condom on multiple occasions.Similar to red meat, he's using his red dog.|||Dude, did you hear Cindy got knocked up?No shit?!Yeah man, Sal red dogged her one time to many!!!Haha oh shit, hes fucked!!!|||25,12
n|||red dogs|||95 cent plus depo Beer (malt liquior)|||Hey Im broke lets get some Red Dog tongight|||34,21
n|||red dogs|||The Ultimate human being. Destined to be the richest man in the world. Is not black or white but is red all over. His skin is as red as his eyebrows and his eyebrows are as red as Reddog's valentine which red "you are a red as a rose". A genius whose many talents are not recognised in today's society.|||"hey reddog did u get laid friday night" "Nah mann, but I kissed her foot""Reddog you look pretty damn hot" "a ba derr, i just had PE"|||20,8
n|||red dogs|||the best guy ever to roam the earth. has red hair and red skin, red eyebrows and he is quick on his toes, example: red dog: "spell science"kye:  "s c i e n c e"red dog: "now spell it with your eyes closed!"  reddog is quite the ladies man... red dog: have u got a bitch budred dog:  man i need a dame WOMEn  red dog: i need one red dog: i deserve a bitch  one day he will be rich and famous and on tv and he knows it: reddog: "well if i wana be a healthy  redy through life , i gotta stay fit and know wat foods to eat etc, to make me live longer and happyer, i dont want to die young  u know, i am think'n the world will  need reddy in the furtue."|||"hey did u hear reddogs joke the other day it was quite lame" "haha i want to know what reddog gets in the school certificate" "woah did u just see reddog throw a rock at that teachers face hah the teacher has to go to hospital" "the sky is the limit when u have the skill and interlect of reddog"|||17,7
n|||red dogs|||aka glen sontegothe raddest dude in the world, also one of the dumbest, can pull a well ugly face|||Whytey: i heard reddog sucks at footyShotty: he doesReddog: nah mate im goodWhytey and Shotty together: Shut the fuck up reddog|||14,6
g|||red dogs|||Having sex with a girl on her period, without using a condom.|||I ran out of rubbers, so I went red dog on her last night. Works great to relieve her bitching and/or nagging.|||14,8
n|||Cursed Romantic|||Cursed Romantics are the most oblivious people on the planet. They are people that are good looking, confident, and get people to fall for them without even knowing it. These people are also great romantics who enjoy nothing better than being with someone, but never have the chance to do so because of the curse. The curse is a cycle of 9 steps.Step 1.The person with the curse likes a person.Step 2.The cursed person decides after spending a little time with the person that they are not getting the reaction they'd like from the person and try to move on.Step 3.The cursed moves on to another person in an attempt to get over the last person.Step 4.Person that the cursed liked originally realizes that they have extremely strong feelings for the cursed.Step 5.Cursed obliviously follows after 2nd person, who is also not getting the relationship they want.Step 6.This following of another person by the cursed causes the original liked person to become sad and hearbroken, especially since the cursed to too oblivious to notice that they original has finally returned their feelings for them.Step 7.A long time later, the oblivious cursed romantic will found out that their original person liked them back. They will try to go after that person.Step 8.Only to find that person dating a person that is one of your friends but lesser than you (not as good looking, fatter, drab, ect.).Step 9.This causes the cycle to start over again.|||Girl 1: " Did you hear that Steven never had a girlfriend? He seems like the kind who would have had a lot."Girl 2: "Yeah, it's not like he's gay, he's just a cursed romantic."|||12,0
n|||Buck 65|||White rapper from Canada - aka Richard Terfry. Buck uses hip-hop as a glue to bind many different styles together, creating fresh joints that make other rappers green with envy. Buck features alongside fellow Canadian Musician Feist in the video for her song "One Evening".|||"The new Buck 65 album is the freshest joint I've heard all year" "Buck 65 is so cool, he doesn't even need to be good"|||34,4
g|||BortBort|||Drawing attention to something spectacularly good or bad with an exclamation mark!|||Jimmy: Did you see Fernando eat his own weight in bacon?Timmy: BortBort! indeed I did!"Bortbort"|||13,2
n|||Posh Pigeon|||A bird not doomed to the life of the average feathered rat, Posh Pigeons tend to be well spoken and fairly attractive to behold.|||My first impression of her may have been misleading, she turned out to be a right Posh Pigeon.|||11,1
g|||Twisty Nine|||A variation of the 69 position. The practitioners lay down; head to toe; back to back. The participants then twist their backs around at the waist. Each of the participants' heads are now facing the butt of the opposite person. Oral to anal sex ensues.|||Connor: Oh hey Nick, how was your weekend?Nick: It was great, I totally pulled a twisty nine on this chick!Connor: Woah dude you're flexible!|||22,9
g|||tharched|||adj, beyond being thirsty and parched. When a person is literally just dying to get some.|||Dayum, look at that stalker-ass girl trying to get chose. She must be tharched!|||2,0
n|||Semmy|||A person who has a consistency to tease others, or flake.|||She is such a semmy.|||4,6
g|||dialing while intoxicated|||similar to DUI, apparently.  When you get high on whatever substance, usually alcohol, and "set the record straight" with exes; family; coworkers; old teachers, etc.|||I dialed while intoxicated and called my best friend from first grade and we decided to join the Marines.|||11,1
n|||Owen Hunt|||The new hot ginger on Grey's Anatomy. He had probably save season 5 of Grey's Anatomy after Izzie with her stupid ghost Denny almost literally destroyed it. He is currenntly having a romantic relationship with Cristina Yang. He is played by Kevin McKidd.|||"Who is that new guy on Grey's Anatomy?""That's Major Owen Hunt""Awesome"|||24,8
g|||Blurasian|||Combination word of "Black", "European" and "Asian" or "Black" and "Eurasian." The eventual all inclusive racial identity of the future, when racial distinction begins to blur.|||"Have you noticed how everyone on TV is like so blurasian now?"|||1,1
g|||Niggarace|||one who is flamboyant in the bling that they wear. one who wears lots of jewels and gold and makes it a point to be seen and heard. orginates form the person Liberace, the famous pianist.|||sean "puffy" combs is such a niggarace.|||16,9
g|||Pack a Flounder|||To create a pad of folded-up toilet paper and place it in the ass-crack to catch anal leakage. Effectively a shart maxipad.|||After drinking half a case of Natty Bo and eating $15 of Taco Bell by himself, Bob thought he should be safe and pack a flounder before heading out in the morning.|||0,0
g|||mofwic|||Mo Fucker Who's In Charge|||Boss: "I'll be gone next week"Worker: *shrugs*Boss: "You'll be the mofwic"Worker: *nods*|||0,0
g|||Jurjen|||to pull a Jurjen: Getting blaimed for something you didn't do.|||A: I got thrown out of the window by some guys and I got punished for it.B: Wow, you totally pulled a Jurjen!|||6,4
g|||grinch sauce|||Usually referring to marijuana residue; when removed from a marijuana smoking apparatus and collected in large amounts, usually to be smoked or put on toast.|||Person 1: "Bummer dude, it's 4:20 and we're all out of weed!"Person 2: "It's alright dude, we'll just hit the grinch sauce."|||2,1
g|||the greaser|||The act of taking a wet mushy dump on ones chest, then rubbing your hands in it. Finally proceeding to slick back your hair with the hot steamy poop.|||I met this guy Danny last night and he gave me the greaser!|||2,3
n|||prozilla|||rapper from Maryland. saw him rap at my school in Boston. still underground, great lyrics tho|||"Party's Over, better call a cab, Half steppin get you peeled off like a crusty scab" -Prozilla"Feminine veterans break ya necks, I'll Show N Prove, Inspectah Deck" -Prozilla|||2,1
g|||throw a 7|||To die or stop living. In the dice game of craps, a shooter "craps out" when they roll a seven and all bets are cleared from the table. The end of someone's life. Past tense would be "threw a seven".|||Bill: "How is your grandma doing these days?"John: "Well she is sick now and grandpa is concerned that she might throw a 7..."|||34,20
n|||mike wilson|||The creator of the film Michael Moore Hates America.|||Mike Wilson is a documentary film director.|||9,142
g|||nature calls|||When someone says - nature calls - they mean they have to go to the bathroom - lool - WC -toilet.|||during a conversationjohn : have you heard about the new ipadsteve: nature calls brb dudejohn : lol take your time|||9,0
n|||Mr. Bull|||Only the coolest teacher in the whole entire world.|||"Who did you just have?""I dunno, but he was awesome.""Must have been a Mr. Bull."|||11,0
g|||blogoid|||1. person who blogs too much2. person who consistently relies on blogging as a form of communication|||Mike: Hey Nick!Nick: Oh hey!Mike: Did you see Steve's profile?Nick: Oh yeah totally. He is such a blogoid.|||1,0
g|||chinese wonton dip|||When a man puts his scrotum into a woman's vagina and fucks her repetitively with it. He then proceeds to dip his scrotum into her mouth, otherwise known as "tea-bagging"|||John wasn't satisfied enough with regular fucking, so he gave her the ol' chinese wonton dip|||19,6
n|||stabby stabby|||What mercury experiences when he doesnt STFU|||wanna go meet at the train station and play stabby stabby?|||11,19
g|||Merrillian|||If you're really lazy you're said to be Merrillian|||-Man we should go out tonight!-Nah I'm just gonna stay in and play Starcraft-GOD! You're SO Merrillian|||0,0
g|||Straight-Laced Humour|||Humour with a bite or edge to it, often involving some form of thought or analysis to really get or understand. Often used to teach or inform, much like satire or subtle sarcasm.|||"People often say that I'm not very funny. I am, I just use straight-laced humour. Life's too full of nonsense as is for me to crack a joke without some form of thought put into it..."|||2,1
g|||bobbing for grouper|||oral sex, cunnilingus|||He is all over her, he is even bobbing for grouper|||1,3
g|||the dentits|||When you have your appointment at the dentists office and the female (and/or perhaps male) assistant's breasts surround a side of your face whilst they lean forward.|||Jon: "My dentists assistant was cold today, I could feel their nipples on my cheek."Sam:"Guess you experienced a the dentits today."|||0,0
g|||fiver d|||A small amount of cannabis resin, knwon as a fiver draw|||ere mate got any tack ?nah mate....Fuck it then we'll go and get a fiver d|||0,0
g|||Turkish Burger|||The act of taking a shit into a woman's vagina, whereby her pussy lips become the "buns" around the turd "burger". Named for the excessively large and sloppy Turkish hamburgers of Brunswick St Melbourne, which resemble large smelly turds.|||Last night I gave Sally a wicked Turkish Burger, It was delicious!|||33,68
n|||JoSoMo|||The killer late inning bullpen combination for the 2011 New York Yankees. It consists of Joba Chamberlain in the 7th, Rafael Soriano in the 8th and Mariano Rivera in the 9th. With each successive inning comes more of a challenge for any rival team. When their names are abbreviated (JOba, SOriano, MarianO) and combined they become a single deadly entity that makes the entire baseball nation quiver in fear.|||"Just when the Red Sox thought that they might have a chance at getting to the Yankees starter, JoSoMo shut down any hope of victory for the team.|||5,3
n|||Aexx|||Aexx is a name assigned to only the greatest, and one must match such requirements. There has only been a few Aexx's in the world, and there is only one alive right now.  Aexx is also the name of the God of Death, Warfare, Rogues and Corruption. Ironically this God also goes by the psuedo 'Sir Hearty'|||Guy 1: So what God do you worship?Guy 2: Aexx of course! The best damn god there is Example 2: Guy 1: I hear that guy was appointed Aexx of this generation, he brought down a whole crime business after exploiting them for all theyre worth, shot Barney, and tied Chuck Norris in a fist fight|||6,9
g|||brucan|||A black man with a white cock, or a white man with a black cock, vise versa. (Brew•Con)|||Man this niggas got a brucan (brew•con)|||0,0
g|||awkward shuffle|||when you notice someone you have slept with before they notice you, and scoot around and out of sight without being detected.|||Just did the awkward shuffle in the dining hall at 7:30 AM with a kid I hooked up with last weekend.|||5,1
n|||Dingleplum|||A Dingleberry so large it's basically a rebellious turd refusing to leave. Often form after long showerless weeks combined with many Chipotle burritos.|||Bruh this dingleplum is so big I'm leaning in my chair.|||0,0
g|||Zoism|||The definition of ownage, usually used on online games when one person beats another person. Comes from a tribe in Burma and thought to be a reference from the movie Rambo 4.|||wow did you see that total zoism, guy got owned!|||1,3
g|||Microshafted|||To be screwed out of the reasonable expectation that your Microsoft software will work as intended and to discover to your horror that your software has more security holes than Swiss cheese.|||David said we were Microshafted again because the MS NT server crashed and that we lost all the mission critical data.|||50,6
g|||Porn hippie|||A person who believes in and follows theporn scene movement and the neohippie movement at the same time. They believe in peace and love ect. like hippies and also believe in having sex several times a day every day like people in the porn scene.|||John is a porn hippie.|||3,3
n|||jimminy cricket|||Teh cricket uhf  doom!  The best cricket.|||Hey, it's Jimminy Cricket! *swamped by fans*|||14,22
g|||whorologist|||A person who studys the nature of whores and has become professionally adept at identifying the traits associated with whore behavior.|||Aaron is the best wingman at the bar because he is a certified whorologist!|||9,2
g|||Blumperation|||The act of throwing a party or celebration for a friend who has just recieved a blumpkin.|||"Dude, Matt just got a blumpkin and we are throwing a blumperation. Can you bring the chips?"|||28,6
g|||Beer Jesus|||Partner drinking game strategy of consuming your partner's beer to ensure they stay less drunk and more effective. Instead of taking their sins, you take their alcohol for the greater good.|||Don't worry Mark, I'll be your Beer Jesus. America!|||17,2
g|||haxo|2|||similar to haxor however the R is made cooler to make others aware of the extra haxor qualities being displayed.Often used is counterstrike|||"im 1337 i got 3 frags""dude, you are a 1337 haxor""Haxo|2 to be presice"|||2,6
g|||grobold|||An ugly little green man, see Sebastian Vuong.|||Oh my god Seb the grobold is eating my pocket!|||3,0
g|||vegewarian|||This describes a person who acknowledges that eating meat is not something they agree with in terms of the killing of animals.They love the taste and cannot resist. This makes them aware and thus a vegewarian.|||Bob: That steak looks great, I feel such guilt ordering this but hey, you only live once.Paul: The cow was going to be killed anyways, eat/enjoy; your a vegewarian|||1,0
g|||google genius|||Some who knows the answer to every thing due to the power of Google.|||"Yeah he can light up the message boards with his vast knowledge, but he's only a Google genius"|||526,94
g|||Kanark|||is a term that really big nerds and geeks use in order to express excitement.|||I just reached level 60 in the world of warcraft. Kanark!I just finished building my solar power super energy converter. Kanark!Kanark! Sarah , the girl that i have a crush on at school, let me touch her hand.|||1,1
g|||smoker crack|||An opening of one to five inches in the car windows of smokers  which becomes the easiest way to spot a smoker while driving.   They are specially easy to spot in times of bitter cold, rain and other types of weather that would not usually permit the crackage of car windows.|||"Hey man, look at that fool with their window cracked.  It's like 3 degrees outside!" "They're smoking man.  It's just a smoker crack"|||10,2
n|||Tefna|||A typically sexy beast with an attitude that will make your grandma run. Usually somebody NOBODY wants to bring home to meet the mother.|||Ew. You got with Tefna?! Don't take that hoe home!|||2,0
g|||ierston|||A person or family known to have a 12" or longer penis, Also known as Shlong|||Example :: Hmm hes an Ierston must have a 12"'er|||7,0
g|||amazery|||1. Overwhelming with surprise or sudden wonder; astonishing greatly.2. Bewildering; perplexing.3. Causing amazement: a new art show that is delightful and amazery|||Kimmie's kisses are amazery!|||1,2
n|||jay eick|||an overgrown baby with a huge ass jewish bitch nose who has the smalles foot in the world and needs to be diagnosed with tourettes.........has a crazy case of anger management and cant keep his mouth from saying the "F" word, its honestly saddening to see this kid when hes angry|||hey are u jay eick i was asked? i said no so the guy wondered why i liked having my dick brown 2 but i guess he got us mixed up(im sean delozier by the way)|||5,6
n|||ironeno|||Emo! PEw PEW had no life likes men and eats cardboard for a living!|||Ironeno was walking around office then BOOM JSPREECH NAILED HIS HEAD TO THE WALL WITH A M4!|||3,3
g|||rough handy|||A hand job without lube or care of chaffing.|||The weed wasn't very good, so I paid for it with a rough handy.|||2,0
g|||sarcastic compliment|||a diss on something, making fun of whatever 'it' is|||That's a nice hat you're wearing. Sarcastic Compliment|||1,2
n|||asshat adam|||A guy of the age of 18 who was one of my many boyfriends. He broke up with me for another girl. Known to his friends as asshat adam. He is an ass to me every day now.|||Adam was being very asshat(ic) to me today.|||27,101
g|||Enism|||Term used to describe an outburst of an individual who is very active minded who blurts out random things he or she finds comical. These are usually stated when a highly active mind quickly changes thought processes to roughly relate the joke to something that is happening at the current moment as is the case of those with Attention Deficit Disorder. These outbursts can be humerous depending on the individual or flat out stupid. Enism's typically are made out in public and often embarrass those who are around the individual.|||Friends are currently talking about how the did on an exam.An attractive girl walks by...Not having noticed the girl but in his or her own trance (Enism, "I would helicopter the shit out of that girl she's so small)Friends, "Oh no, he totally just said an Enism"|||0,0
n|||Stankey Leg|||The title of the worst song/dance combination of all time. It is literally the worst piece of shit to ever be produced. Worse that the shit I just produced in the toilet.|||Whoever made stankey leg, fuck you.|||43,28
g|||Stankey Leg|||A dance move in which you hold your arms out and put one foot behind the other and move it in a circle as if  you were airing it out because it stank.|||1) Alyssa was doing that stankey leg last night, she gave me a chubby. 2) Taylor was stanking the club up with that stankey leg|||29,31
g|||Ze fuck|||It means "What the fuck"|||"Ze fuck is that shit?"|||0,1
g|||el jimador|||"El Jimador" is the name given to the experienced farmers who select and cultivate the unique Blue Agave Plant, the raw material of true Tequila. This plant, Nature’s most precious gift to Mexico, takes ten years of careful cultivation to reach maturity. It is hand picked and cropped, and it takes a fine eye to select the quality Agave which is used for Tequilas.|||I love tequila specialy  el jimador.|||19,8
g|||wackdiculous|||(adj.) something that is absurd or unbelievable, with a negative connotation. combination of "wack" and "ridiculous".|||George W. Bush got elected for a 2nd term?? Seriously?? That's wackdiculous!|||7,0
g|||firawesome|||1. A state of awesome that is way beyond the regular.2. An awesome guy, who has a lot of hair on his chest, making him manly and awesome all, at the same time.3. Fierce + Awesome = Firawesome|||Check out that guy by the pool, he is FIRAWESOME!!Rawr! Get your firawesome on!|||4,0
g|||wafflestep|||The euphoria experienced by eating waffles and listening to dubstep at the same time.Face most commonly experienced during wafflestepping: O.O|||"Sorry dude, im gonna go home and wafflestep after school""Dont bother him, he's wafflestepping"|||1,0
n|||wafflestep|||The code word for admitting you have a Blue Waffle fetish.|||"Hey Mr. Pickles what does wafflestep mean""I'm never telling"|||1,3
n|||Oak Ridge High School Trojan Cheerleaders|||Cheerleaders here are heard working ALTHELES. They are the best around and everyone wants to be part of their team. When you hear Trojans you think imediatly of Champians and awards. THEY'RE AWESOME.|||"Who do you cheer for?""Oak Ridge Trojans"*Respectful Silence*GO OAK RIDGE HIGH SCHOOL TROJAN CHEERLEADERS :)|||5,31
g|||txtclusion|||–verb1. to use a text messaging device in an social setting, thereby excluding your fellow human beings.2. The resulting alienation felt by the excluded company; a keeping apart; blocking of a relationship.Related words: Txtcluder, Txtclusive, txtcluder, txtclusion, textclusion, txtclusivity|||The city was one beeping alienated mass of txtclusion.|||1,0
g|||amati|||Amati: This word means love in Italian coming from the Latin root Amat. When you add an I at the end of amat you get amati which means love in the Italiano Lanuage.|||Omg I'm in amati with brandon. Wow what does amati mean? love dumbass|||2,1
g|||Smegger Jenga|||Like a traditional game of jenga , but using the helmet ,before putting your block back on top , you insert it down the helmet pipe and then put it back on top.|||Charlie : Hey lets play jengaTom: NO! Lets play smegger jenga!Charlie : im smeg filled!Tom: Great ! extra smeggyness!Charlie : Smegger jenga it is !|||3,1
g|||ass contractions|||when an intense shit attack overwhelms you to the point where you'll shit in the river and wipe your ass with a rock.|||after eating two dozen hot wings and jalapeno poppers, I had ass contractions like there was fire in my ass.|||32,12
g|||melonious|||derived from carmelo anthony;the opposite of lebronious;a derogatory term adjective used to describe a poor performance, an annoying person, etc|||Andrew: man that guy was so meloniousSam: i know he wasn't freeky deeky at all Andrew: that class should be called Melonious 101Sean: yea, its pretty much the antithesis of lebronious|||12,7
g|||melonious|||Adjective used to describe a pretty girl with nice boobs.|||Check out that melonious babe walking this way.|||8,7
n|||Antenna|||Pieces of metal that pick up radio and TV signals.|||I get TV with my TV antenna|||6,3
n|||paum|||known in the half life deathmatch and fps virtual world as 'horse dick monger'.|||my friend is such a paum, he always uses the crowbar.|||0,1
g|||Spafage|||(See Spafe) a way of saying thanks and safe or spafe you after being helped in a needy situation|||Person a: yo blad set me one of them mandem cookies, im bare hungryPerson b: sure Person a: Spafage, i love you!|||9,3
n|||fejole|||spanish for bean also a name for a mexican|||lets eat some frejoles hey look at that frejole selling oranges|||2,10
g|||Fagcicle|||A person who is cold and is being a faggat|||Dayum, its so cold out here you look like a fagcicle.|||3,2
n|||Jiggly McFattyass|||an insanely LARGE person, large meaning fat; someone who is so repulsively jiggly and McFatAss-ey that is triggers the gag reflex. also known as a chode-chomper.|||oh my god you guys, i was eating dinner at olive garden last night and this fricken Jiggly McFattyass sat at the table next to me and ordered a salad. what, does he think its gonna help?|||3,2
g|||Naaaaar Bruv|||Used in instances of great displeasure or disagreement between two parties.|||Irish: Hey Ed, u wanna go and play Warhammer at my house?Ed: oh Naaaaar Bruv|||7,6
g|||bib boy|||n. Maritime expression for a stranger, a neophyte. Derived from the bizarre way maritimers drape a protective sheet over folks eating their first lobster......................................................................................|||Hand me that quarter-inch spline bracket. I have to haul this keel if we're going to beat that moisturizer back to port.By Jeez there be a load of spline brackets by here.Don't be a bib boy. There! Aft of your meat paw!|||5,0
g|||snout it out|||When two people settle a disagreement through the use of physical violence. Snouting referring to punching another in the nose.|||You stole my pencil case - we are going to 'snout it out'|||1,0
g|||Street Goblin|||Usually a homeless person or a shady looking person who usually dwells on the street.|||"That hanus looking street goblin kepps staring at my mother boobs"!|||0,1
n|||Philip John Clapp|||The real birth name of Jackass star, Johnny Knoxville. He got his stage name, Johnny Knoxville, from two things. His middle name, John. Also, he was born & raised in Knoxville, Tennessee.|||Johnny Knoxville's real name is Philip John Clapp or PJ Clapp.|||5,1
g|||OLIAL|||How Yoda would LOL in LOL speak. Short for Out Loud I Am Laughing.|||Apprentice: I'll show YOU the dark Side!Yoda:OLIAL|||0,0
g|||Glam Boy|||a guy who flamboyantly and over exaggaratively loves california, blondes, and being silly and happy and being friends with everyone. Very Annoying|||glam boy - "I am so glam, and I am too cool for you."|||7,17
g|||twickulated|||Describes forgetting what one is about to say; constipation of the brain.|||Dude, I totally just twickulated.|||4,0
g|||the tim mcgraw|||A sexual act in which the woman puts ink around her vagina so that when the man (or another woman) pleasures her orally, he gets a ring around his mouth resembling Tim McGraw's facial hair. The act is only completed once the man puts on a cowboy hat and boots. He must then sing a Tim McGraw song.|||Jeremiah's girlfriend made him do the Tim McGraw, and he subsequently died of ink poisoning.|||3,2
n|||Garah|||daring girl;creative; doesn't like people; kinda bitchy; addicted to caffeine; lazy but can be hard working if need be; aggressive; badass; speaks her mind; rebellious!|||Girl 1: Hey Garah, whats up?Garah (gives girl 1 weird look): The fuck do you want?..Girl 1: Uhh, nothing. just wanted to know if you wannahang later?Garah: Hell yeah!Girl 1: K, cya later.Garah: later bitch|||4,0
g|||hrendizzle|||It is when you wear a pair of underwear for a month, and then shove them up a pussy; pull them out and wear them for another month.|||Nick dreamed about performing the hrendizzle to the girl of his dreams.|||1,0
g|||Sad Attack|||When your brain fools you into thinking you are drunk because some kind of love crisis happened. Such as a rejection,a break up, or a love one died. This is a way your brain tricks you so you don't have to deal with a heavy heart or being love sick. Your brain leads you away from the event.|||John had a massive Sad Attack after his long time crush rejected him.|||3,0
g|||Amish Toaster|||A man puts cake ingrediants in a womans ass with a funnel and fucks her in the ass for 10 to 20 minutes and when the woman shits cake comes out|||Hey larry i heard that bitch got an amish toaster last night.|||6,5
n|||JonnySomebody|||Jonny, is a wanna be bitch that has been in and started shit with every "elite" myspace group.  He is known for being 2-faced and very fake.  He talks shit about his friends and gets caught.  He has been known to be friends with Ewwryan.|||Boy:JonnySomebody called me ugly.Girl:Me too!|||10,1
g|||noak hill|||saying someone has crossed the line.instead of sayin, The line was there and you crossed it, you say the line was there and your in noak hill is an alternative. And so it has been shorterned to just NOAK HILL. Basicaly sayin youv gone too far! Also a town in Essex near Romford|||a. omg i could kill her!b. noak hill! it aint even that bad!|||0,3
g|||raspberry ripple|||Rhyming slang for cripple, often shortened to raspberries.|||Careful on the dance floor, they've let all the raspberries in tonight.|||52,20
g|||raspberry ripple|||Cockney ryming slang for "nipples"|||"Bloody hell look at her raspberry ripples!"|||15,6
g|||raspberry ripple|||A cream pie whilst a woman is menstruating|||"After I pulled out, the cum and blood on her beaver looked like raspberry ripple ice cream"|||29,22
g|||raspberry ripple|||Sexual act - probably with a girl you don't get on with - when just before coming, you punch the girl in the nose and then giving her a facial.Caution: This may get you sent to prison...|||John: Hey man, did you get with Sally last night...Dave: Hell yeah! I gave that bitch a Raspberry Ripple!John gives Dave a high five|||27,22
g|||raspberry ripple|||When one is sitting on the toilet and flatulence is released, which causes the water in the toilet to ripple.Raspberry being related to the noise made when blowing with tongue stuck out of mouth to simulate a 'fart' and ripple due to the rippling of the water.|||"Phwoar! You were in there a long time Dave!""Yeh I know! It was a corker! I let off a few raspberry ripples while on the bog!"|||12,9
g|||raspberry ripple|||It Slang for a fucking cripple|||Would you do a raspberry ripple up the council gritter?|||20,17
g|||raspberry ripple|||a raspberry ripple is when "muffin top" is not adequate. it refers to the rolls of fat in between a woman's bra and trousers, particularly when emphasised with a tight top.|||look at that girl's raspberry ripple!!|||5,4
g|||Cali bro|||A guy in california who has all matching clothes and wears straight billed hats up and to the right. They are always d-bags|||Wow thompson is such a cali bro faggot.|||16,21
g|||Shmonster|||Massive chode. Or penis that is extremely bigger in width(around) then it is in length.|||Didn't ya hear? John has a amazing shmonster.|||0,0
n|||geriatric swagger|||1- When a person walks into a room like Ozzy Osbourne. 2- A swagger that is associated with the geriatric    stagger of old people.   3- On the hit television series "The Osbournes",  Ozzy   walks with a geriatric swagger.|||Drunk 1: "Check her out.  Six beer and a three-paper            joint and she's wasted!"   Drunk 2: "Yeah, she's walking with a geriatric swagger."|||9,4
n|||Iron Chef America|||A cheap rip-off of the Japanese Television show that favors the Iron Chefs and does not give contenders a fair opportunity, as shown in the Sakai Flay battle.|||Wow!!! Iron Chef America really sucks compared to Iron Chef.|||51,21
n|||Iron Chef America|||ironchef america is a cheap rip off of the fantastic show from japan iron chef.|||Wow! Ironchef america really sucks.|||11,2
